地区名称,预报时间,温度,相对湿度,风向,风力级数,降水量,更新时间
贵州>贵阳>开阳,2021/3/17 0:00,15,100,西风,1,0,20210318 000000
贵州>贵阳>开阳,2021/3/17 1:00,15,100,东南风,2,0,20210318 010000
贵州>贵阳>息烽,2021/3/17 1:00,15,97,西南风,1,0,20210318 010000
贵州>贵阳>花溪,2021/3/17 1:00,19,84,北风,0,0,20210318 000000
贵州>贵阳>乌当,2021/3/17 1:00,19,81,东风,1,0,20210318 010000
贵州>贵阳>清镇,2021/3/17 1:00,17,87,东南风,1,0,20210318 010000
贵州>贵阳>白云,2021/3/17 1:00,17,87,东南风,1,0,20210318 010000
贵州>贵阳>修文,2021/3/17 1:00,17,91,东风,2,0,20210318 010000
贵州>贵阳>乌当,2021/3/17 2:00,19,82,东风,1,0,20210318 020000
贵州>贵阳>开阳,2021/3/17 2:00,15,100,东南风,2,0,20210318 020000
贵州>贵阳>修文,2021/3/17 2:00,17,90,东风,2,0,20210318 020000
贵州>贵阳>清镇,2021/3/17 2:00,17,88,东南风,2,0,20210318 020000
贵州>贵阳>花溪,2021/3/17 2:00,18,86,北风,0,0,20210318 020000
贵州>贵阳>息烽,2021/3/17 2:00,15,98,北风,1,0,20210318 020000
贵州>贵阳>白云,2021/3/17 2:00,17,88,东南风,2,0,20210318 020000
贵州>贵阳>修文,2021/3/17 3:00,17,88,南风,2,0,20210318 030000
贵州>贵阳>乌当,2021/3/17 3:00,19,82,南风,1,0,20210318 030000
贵州>贵阳>息烽,2021/3/17 3:00,15,99,西北风,2,0,20210318 030000
贵州>贵阳>花溪,2021/3/17 3:00,18,88,北风,0,0,20210318 030000
贵州>贵阳>白云,2021/3/17 3:00,17,88,东南风,2,0,20210318 030000
贵州>贵阳>清镇,2021/3/17 3:00,17,88,东南风,2,0,20210318 030000
贵州>贵阳>开阳,2021/3/17 3:00,16,100,东南风,2,0,20210318 030000
贵州>贵阳>息烽,2021/3/17 4:00,14,99,西北风,2,0,20210318 040000
贵州>贵阳>清镇,2021/3/17 4:00,17,88,东南风,2,0,20210318 030000
贵州>贵阳>开阳,2021/3/17 4:00,15,98,西北风,2,0,20210318 040000
贵州>贵阳>修文,2021/3/17 4:00,17,87,南风,2,0,20210318 040000
贵州>贵阳>花溪,2021/3/17 4:00,18,89,北风,0,0,20210318 040000
贵州>贵阳>乌当,2021/3/17 4:00,19,82,东南风,1,0,20210318 040000
贵州>贵阳>白云,2021/3/17 4:00,17,88,东南风,2,0,20210318 040000
贵州>贵阳>白云,2021/3/17 5:00,17,88,东南风,2,0,20210318 050000
贵州>贵阳>清镇,2021/3/17 5:00,17,88,东南风,2,0,20210318 050000
贵州>贵阳>息烽,2021/3/17 5:00,14,99,西南风,1,0,20210318 050000
贵州>贵阳>乌当,2021/3/17 5:00,19,84,东南风,1,0,20210318 050000
贵州>贵阳>花溪,2021/3/17 5:00,18,89,北风,0,0,20210318 040000
贵州>贵阳>开阳,2021/3/17 5:00,14,100,东北风,1,0,20210318 050000
贵州>贵阳>修文,2021/3/17 5:00,17,86,南风,2,0,20210318 040000
贵州>贵阳>花溪,2021/3/17 6:00,18,88,北风,0,0,20210318 060000
贵州>贵阳>息烽,2021/3/17 6:00,15,99,东风,1,0,20210318 060000
贵州>贵阳>白云,2021/3/17 6:00,17,89,东南风,2,0,20210318 060000
贵州>贵阳>修文,2021/3/17 6:00,17,87,南风,3,0,20210318 060000
贵州>贵阳>乌当,2021/3/17 6:00,18,86,北风,1,0,20210318 060000
贵州>贵阳>开阳,2021/3/17 6:00,15,100,东南风,2,0,20210318 060000
贵州>贵阳>清镇,2021/3/17 6:00,17,89,东南风,2,0,20210318 060000
贵州>贵阳>修文,2021/3/17 7:00,17,87,南风,2,0,20210318 070000
贵州>贵阳>息烽,2021/3/17 7:00,15,99,北风,2,0,20210318 070000
贵州>贵阳>开阳,2021/3/17 7:00,15,100,东南风,2,0,20210318 070000
贵州>贵阳>花溪,2021/3/17 7:00,17,90,北风,0,0,20210318 070000
贵州>贵阳>清镇,2021/3/17 7:00,17,88,东南风,2,0,20210318 070000
贵州>贵阳>白云,2021/3/17 7:00,17,88,东南风,2,0,20210318 070000
贵州>贵阳>乌当,2021/3/17 7:00,17,89,西南风,1,0,20210318 070000
贵州>贵阳>息烽,2021/3/17 8:00,15,99,西北风,1,0,20210318 080000
贵州>贵阳>修文,2021/3/17 8:00,17,85,南风,2,0,20210318 080000
贵州>贵阳>乌当,2021/3/17 8:00,18,84,西南风,1,0,20210318 080000
贵州>贵阳>开阳,2021/3/17 8:00,16,100,东南风,2,0,20210318 080000
贵州>贵阳>清镇,2021/3/17 8:00,17,88,东南风,2,0,20210318 080000
贵州>贵阳>白云,2021/3/17 8:00,17,88,东南风,2,0,20210318 080000
贵州>贵阳>花溪,2021/3/17 8:00,18,89,北风,0,0,20210318 080000
贵州>贵阳>白云,2021/3/17 9:00,17,86,东南风,2,0,20210318 090000
贵州>贵阳>乌当,2021/3/17 9:00,19,79,南风,2,0,20210318 090000
贵州>贵阳>息烽,2021/3/17 9:00,15,99,东北风,1,0,20210318 090000
贵州>贵阳>开阳,2021/3/17 9:00,17,93,东南风,2,0,20210318 090000
贵州>贵阳>花溪,2021/3/17 9:00,18,85,北风,0,0,20210318 090000
贵州>贵阳>清镇,2021/3/17 9:00,17,86,东南风,2,0,20210318 090000
贵州>贵阳>修文,2021/3/17 9:00,18,81,南风,2,0,20210318 090000
贵州>贵阳>乌当,2021/3/17 10:00,21,72,西南风,2,0,20210318 100000
贵州>贵阳>息烽,2021/3/17 10:00,16,95,西北风,1,0,20210318 100000
贵州>贵阳>开阳,2021/3/17 10:00,19,83,东南风,3,0,20210318 100000
贵州>贵阳>花溪,2021/3/17 10:00,20,79,北风,0,0,20210318 100000
贵州>贵阳>清镇,2021/3/17 10:00,18,81,南风,2,0,20210318 100000
贵州>贵阳>白云,2021/3/17 10:00,18,81,南风,2,0,20210318 100000
贵州>贵阳>修文,2021/3/17 10:00,19,72,南风,3,0,20210318 100000
贵州>贵阳>花溪,2021/3/17 11:00,22,69,南风,3,0,20210318 110000
贵州>贵阳>清镇,2021/3/17 11:00,20,69,南风,3,0,20210318 110000
贵州>贵阳>白云,2021/3/17 11:00,20,69,南风,3,0,20210318 110000
贵州>贵阳>息烽,2021/3/17 11:00,19,81,西北风,2,0,20210318 110000
贵州>贵阳>开阳,2021/3/17 11:00,21,65,南风,3,0,20210318 110000
贵州>贵阳>修文,2021/3/17 11:00,20,66,南风,4,0,20210318 110000
贵州>贵阳>乌当,2021/3/17 11:00,21,66,南风,3,0,20210318 110000
贵州>贵阳>开阳,2021/3/17 12:00,22,56,南风,4,0,20210318 120000
贵州>贵阳>修文,2021/3/17 12:00,22,61,南风,3,0,20210318 120000
贵州>贵阳>花溪,2021/3/17 12:00,23,60,南风,2,0,20210318 120000
贵州>贵阳>清镇,2021/3/17 12:00,21,66,南风,3,0,20210318 120000
贵州>贵阳>息烽,2021/3/17 12:00,24,55,西南风,3,0,20210318 120000
贵州>贵阳>乌当,2021/3/17 12:00,23,59,南风,2,0,20210318 120000
贵州>贵阳>白云,2021/3/17 12:00,21,66,南风,3,0,20210318 120000
贵州>贵阳>白云,2021/3/17 13:00,23,55,南风,2,0,20210318 130000
贵州>贵阳>清镇,2021/3/17 13:00,23,55,南风,2,0,20210318 130000
贵州>贵阳>修文,2021/3/17 13:00,23,53,南风,3,0,20210318 130000
贵州>贵阳>开阳,2021/3/17 13:00,23,54,南风,4,0,20210318 130000
贵州>贵阳>花溪,2021/3/17 13:00,25,53,南风,3,0,20210318 130000
贵州>贵阳>息烽,2021/3/17 13:00,25,51,东南风,3,0,20210318 130000
贵州>贵阳>乌当,2021/3/17 13:00,25,52,西南风,2,0,20210318 130000
贵州>贵阳>开阳,2021/3/17 14:00,24,49,南风,4,0,20210318 140000
贵州>贵阳>白云,2021/3/17 14:00,24,51,东南风,3,0,20210318 140000
贵州>贵阳>乌当,2021/3/17 14:00,25,49,东南风,2,0,20210318 140000
贵州>贵阳>修文,2021/3/17 14:00,25,49,南风,4,0,20210318 140000
贵州>贵阳>清镇,2021/3/17 14:00,24,51,东南风,3,0,20210318 130000
贵州>贵阳>花溪,2021/3/17 14:00,25,50,东南风,3,0,20210318 140000
贵州>贵阳>息烽,2021/3/17 14:00,27,48,南风,2,0,20210318 140000
贵州>贵阳>修文,2021/3/17 15:00,26,42,西南风,4,0,20210318 150000
贵州>贵阳>白云,2021/3/17 15:00,25,49,南风,2,0,20210318 150000
贵州>贵阳>花溪,2021/3/17 15:00,26,47,南风,3,0,20210318 150000
贵州>贵阳>开阳,2021/3/17 15:00,25,44,南风,3,0,20210318 150000
贵州>贵阳>清镇,2021/3/17 15:00,25,49,南风,2,0,20210318 150000
贵州>贵阳>息烽,2021/3/17 15:00,27,45,东南风,3,0,20210318 150000
贵州>贵阳>乌当,2021/3/17 15:00,26,45,南风,2,0,20210318 150000
贵州>贵阳>白云,2021/3/17 16:00,26,48,东南风,2,0,20210318 160000
贵州>贵阳>息烽,2021/3/17 16:00,27,45,东南风,4,0,20210318 160000
贵州>贵阳>乌当,2021/3/17 16:00,27,44,东南风,2,0,20210318 160000
贵州>贵阳>清镇,2021/3/17 16:00,26,48,东南风,2,0,20210318 160000
贵州>贵阳>花溪,2021/3/17 16:00,27,45,南风,3,0,20210318 160000
贵州>贵阳>修文,2021/3/17 16:00,26,35,西南风,3,0,20210318 160000
贵州>贵阳>开阳,2021/3/17 16:00,25,43,东南风,3,0,20210318 160000
贵州>贵阳>花溪,2021/3/17 17:00,27,46,南风,4,0,20210318 170000
贵州>贵阳>息烽,2021/3/17 17:00,27,45,东南风,4,0,20210318 170000
贵州>贵阳>修文,2021/3/17 17:00,27,35,南风,4,0,20210318 170000
贵州>贵阳>开阳,2021/3/17 17:00,25,45,南风,3,0,20210318 170000
贵州>贵阳>清镇,2021/3/17 17:00,26,46,南风,3,0,20210318 170000
贵州>贵阳>白云,2021/3/17 17:00,26,46,南风,3,0,20210318 170000
贵州>贵阳>乌当,2021/3/17 17:00,27,42,南风,3,0,20210318 170000
贵州>贵阳>清镇,2021/3/17 18:00,25,49,东南风,3,0,20210318 170000
贵州>贵阳>花溪,2021/3/17 18:00,25,52,东南风,3,0,20210318 180000
贵州>贵阳>修文,2021/3/17 18:00,25,48,南风,4,0,20210318 170000
贵州>贵阳>白云,2021/3/17 18:00,25,49,东南风,3,0,20210318 170000
贵州>贵阳>息烽,2021/3/17 18:00,26,45,东南风,4,0,20210318 180000
贵州>贵阳>开阳,2021/3/17 18:00,25,45,南风,3,0,20210318 170000
贵州>贵阳>乌当,2021/3/17 18:00,27,46,南风,3,0,20210318 170000
贵州>贵阳>息烽,2021/3/17 19:00,25,48,东南风,2,0,20210318 180000
贵州>贵阳>清镇,2021/3/17 19:00,23,58,东南风,2,0,20210318 190000
贵州>贵阳>修文,2021/3/17 19:00,24,52,东南风,3,0,20210318 190000
贵州>贵阳>白云,2021/3/17 19:00,23,58,东南风,2,0,20210318 190000
贵州>贵阳>开阳,2021/3/17 19:00,22,58,东南风,3,0,20210318 190000
贵州>贵阳>花溪,2021/3/17 19:00,24,57,东南风,3,0,20210318 180000
贵州>贵阳>乌当,2021/3/17 19:00,25,53,东南风,2,0,20210318 190000
贵州>贵阳>花溪,2021/3/17 20:00,22,69,东南风,3,0,20210318 200000
贵州>贵阳>乌当,2021/3/17 20:00,23,63,东南风,3,0,20210318 200000
贵州>贵阳>修文,2021/3/17 20:00,22,59,南风,4,0,20210318 200000
贵州>贵阳>清镇,2021/3/17 20:00,22,62,东南风,2,0,20210318 200000
贵州>贵阳>白云,2021/3/17 20:00,22,62,东南风,2,0,20210318 200000
贵州>贵阳>息烽,2021/3/17 20:00,23,58,东风,2,0,20210318 200000
贵州>贵阳>开阳,2021/3/17 20:00,21,64,东南风,3,0,20210318 200000
贵州>贵阳>白云,2021/3/17 21:00,20,73,东南风,2,0,20210318 210000
贵州>贵阳>息烽,2021/3/17 21:00,22,64,东风,2,0,20210318 210000
贵州>贵阳>清镇,2021/3/17 21:00,20,73,东南风,2,0,20210318 210000
贵州>贵阳>花溪,2021/3/17 21:00,21,78,东南风,3,0,20210318 210000
贵州>贵阳>修文,2021/3/17 21:00,21,69,东南风,3,0,20210318 210000
贵州>贵阳>开阳,2021/3/17 21:00,20,71,东南风,4,0,20210318 210000
贵州>贵阳>乌当,2021/3/17 21:00,22,70,南风,2,0,20210318 210000
贵州>贵阳>白云,2021/3/17 22:00,20,79,东南风,3,0,20210318 220000
贵州>贵阳>花溪,2021/3/17 22:00,20,80,东南风,3,0,20210318 220000
贵州>贵阳>乌当,2021/3/17 22:00,21,73,南风,2,0,20210318 220000
贵州>贵阳>息烽,2021/3/17 22:00,21,68,东风,2,0,20210318 220000
贵州>贵阳>修文,2021/3/17 22:00,20,78,南风,3,0,20210318 220000
贵州>贵阳>开阳,2021/3/17 22:00,19,80,东南风,3,0,20210318 210000
贵州>贵阳>清镇,2021/3/17 22:00,20,79,东南风,3,0,20210318 220000
贵州>贵阳>乌当,2021/3/17 23:00,21,77,西南风,2,0,20210318 230000
贵州>贵阳>清镇,2021/3/17 23:00,19,81,南风,2,0,20210318 230000
贵州>贵阳>花溪,2021/3/17 23:00,20,80,东南风,2,0,20210318 230000
贵州>贵阳>开阳,2021/3/17 23:00,18,83,东南风,3,0,20210318 230000
贵州>贵阳>修文,2021/3/17 23:00,19,80,南风,3,0,20210318 230000
贵州>贵阳>息烽,2021/3/17 23:00,21,71,南风,2,0,20210318 230000
贵州>贵阳>白云,2021/3/17 23:00,19,81,南风,2,0,20210318 230000
贵州>贵阳>花溪,2021/3/18 0:00,20,81,南风,3,0,20210319 000000
贵州>贵阳>开阳,2021/3/18 0:00,18,83,东南风,3,0,20210319 000000
贵州>贵阳>息烽,2021/3/18 0:00,21,72,东南风,2,0,20210319 000000
贵州>贵阳>修文,2021/3/18 0:00,19,79,南风,3,0,20210319 000000
贵州>贵阳>白云,2021/3/18 0:00,19,82,南风,2,0,20210319 000000
贵州>贵阳>清镇,2021/3/18 0:00,19,82,南风,2,0,20210319 000000
贵州>贵阳>乌当,2021/3/18 0:00,21,76,南风,2,0,20210319 000000
贵州>贵阳>白云,2021/3/18 1:00,19,82,南风,3,0,20210319 010000
贵州>贵阳>修文,2021/3/18 1:00,19,80,南风,4,0,20210319 000000
贵州>贵阳>开阳,2021/3/18 1:00,18,85,东风,2,0,20210319 010000
贵州>贵阳>乌当,2021/3/18 1:00,21,76,南风,3,0,20210319 010000
贵州>贵阳>息烽,2021/3/18 1:00,21,74,南风,2,0,20210319 000000
贵州>贵阳>清镇,2021/3/18 1:00,19,82,南风,3,0,20210319 010000
贵州>贵阳>花溪,2021/3/18 1:00,20,82,南风,3,0,20210319 000000
贵州>贵阳>清镇,2021/3/18 2:00,19,82,南风,2,0,20210319 020000
贵州>贵阳>开阳,2021/3/18 2:00,18,85,东南风,2,0,20210319 020000
贵州>贵阳>息烽,2021/3/18 2:00,17,88,东风,1,0,20210319 020000
贵州>贵阳>修文,2021/3/18 2:00,19,80,南风,4,0,20210319 020000
贵州>贵阳>花溪,2021/3/18 2:00,19,84,南风,3,0,20210319 020000
贵州>贵阳>白云,2021/3/18 2:00,19,82,南风,2,0,20210319 020000
贵州>贵阳>乌当,2021/3/18 2:00,20,76,西南风,2,0,20210319 010000
贵州>贵阳>花溪,2021/3/18 3:00,19,84,南风,2,0,20210319 030000
贵州>贵阳>白云,2021/3/18 3:00,18,83,南风,2,0,20210319 030000
贵州>贵阳>息烽,2021/3/18 3:00,17,89,东北风,1,0,20210319 030000
贵州>贵阳>清镇,2021/3/18 3:00,18,83,南风,2,0,20210319 030000
贵州>贵阳>开阳,2021/3/18 3:00,17,87,东南风,2,0,20210319 030000
贵州>贵阳>乌当,2021/3/18 3:00,20,77,南风,2,0,20210319 030000
贵州>贵阳>修文,2021/3/18 3:00,19,81,南风,4,0,20210319 030000
贵州>贵阳>乌当,2021/3/18 4:00,20,78,南风,2,0,20210319 040000
贵州>贵阳>清镇,2021/3/18 4:00,18,85,东南风,2,0,20210319 040000
贵州>贵阳>修文,2021/3/18 4:00,19,80,南风,3,0,20210319 040000
贵州>贵阳>息烽,2021/3/18 4:00,16,94,西北风,2,0,20210319 040000
贵州>贵阳>花溪,2021/3/18 4:00,19,84,南风,2,0,20210319 040000
贵州>贵阳>白云,2021/3/18 4:00,18,85,东南风,2,0,20210319 040000
贵州>贵阳>开阳,2021/3/18 4:00,18,86,东南风,2,0,20210319 040000
贵州>贵阳>花溪,2021/3/18 5:00,19,85,南风,3,0,20210319 040000
贵州>贵阳>修文,2021/3/18 5:00,18,81,南风,3,0,20210319 040000
贵州>贵阳>白云,2021/3/18 5:00,18,86,东南风,2,0,20210319 050000
贵州>贵阳>开阳,2021/3/18 5:00,16,91,东风,2,0,20210319 050000
贵州>贵阳>清镇,2021/3/18 5:00,18,86,东南风,2,0,20210319 050000
贵州>贵阳>息烽,2021/3/18 5:00,15,95,西北风,1,0,20210319 050000
贵州>贵阳>乌当,2021/3/18 5:00,20,78,南风,2,0,20210319 050000
贵州>贵阳>修文,2021/3/18 6:00,18,82,南风,3,0,20210319 060000
贵州>贵阳>乌当,2021/3/18 6:00,19,79,西南风,2,0,20210319 060000
贵州>贵阳>花溪,2021/3/18 6:00,18,85,南风,3,0,20210319 060000
贵州>贵阳>清镇,2021/3/18 6:00,18,86,东南风,2,0,20210319 060000
贵州>贵阳>开阳,2021/3/18 6:00,14,95,西北风,2,0,20210319 060000
贵州>贵阳>息烽,2021/3/18 6:00,15,96,西北风,2,0,20210319 060000
贵州>贵阳>白云,2021/3/18 6:00,18,86,东南风,2,0,20210319 060000
贵州>贵阳>花溪,2021/3/18 7:00,18,85,南风,3,0,20210319 070000
贵州>贵阳>修文,2021/3/18 7:00,18,82,南风,3,0,20210319 070000
贵州>贵阳>乌当,2021/3/18 7:00,19,79,西南风,2,0,20210319 070000
贵州>贵阳>息烽,2021/3/18 7:00,15,96,北风,1,0,20210319 070000
贵州>贵阳>开阳,2021/3/18 7:00,14,99,北风,1,0,20210319 070000
贵州>贵阳>白云,2021/3/18 7:00,17,86,南风,2,0,20210319 070000
贵州>贵阳>清镇,2021/3/18 7:00,17,86,南风,2,0,20210319 070000
贵州>贵阳>清镇,2021/3/18 8:00,17,85,东南风,3,0,20210319 080000
贵州>贵阳>息烽,2021/3/18 8:00,15,96,北风,2,0,20210319 080000
贵州>贵阳>白云,2021/3/18 8:00,17,85,东南风,3,0,20210319 080000
贵州>贵阳>花溪,2021/3/18 8:00,18,84,南风,3,0,20210319 070000
贵州>贵阳>乌当,2021/3/18 8:00,19,78,南风,2,0,20210319 080000
贵州>贵阳>开阳,2021/3/18 8:00,14,99,北风,2,0,20210319 080000
贵州>贵阳>修文,2021/3/18 8:00,18,80,南风,3,0,20210319 080000
贵州>贵阳>修文,2021/3/18 9:00,18,78,南风,4,0,20210319 090000
贵州>贵阳>白云,2021/3/18 9:00,18,81,南风,2,0,20210319 090000
贵州>贵阳>开阳,2021/3/18 9:00,15,99,北风,2,0,20210319 090000
贵州>贵阳>乌当,2021/3/18 9:00,20,73,西南风,2,0,20210319 090000
贵州>贵阳>息烽,2021/3/18 9:00,15,96,西北风,2,0,20210319 090000
贵州>贵阳>清镇,2021/3/18 9:00,18,81,南风,2,0,20210319 090000
贵州>贵阳>花溪,2021/3/18 9:00,20,77,南风,3,0,20210319 090000
贵州>贵阳>开阳,2021/3/18 10:00,16,95,西北风,2,0,20210319 100000
贵州>贵阳>修文,2021/3/18 10:00,19,74,南风,3,0,20210319 100000
贵州>贵阳>白云,2021/3/18 10:00,19,75,南风,2,0,20210319 100000
贵州>贵阳>花溪,2021/3/18 10:00,20,71,南风,4,0,20210319 100000
贵州>贵阳>清镇,2021/3/18 10:00,19,75,南风,2,0,20210319 100000
贵州>贵阳>息烽,2021/3/18 10:00,16,94,北风,1,0,20210319 100000
贵州>贵阳>乌当,2021/3/18 10:00,21,67,西南风,3,0,20210319 100000
贵州>贵阳>乌当,2021/3/18 11:00,23,61,西南风,3,0,20210319 110000
贵州>贵阳>花溪,2021/3/18 11:00,23,64,南风,3,0,20210319 110000
贵州>贵阳>清镇,2021/3/18 11:00,22,65,东南风,2,0,20210319 110000
贵州>贵阳>息烽,2021/3/18 11:00,16,90,北风,2,0,20210319 110000
贵州>贵阳>修文,2021/3/18 11:00,21,64,南风,3,0,20210319 110000
贵州>贵阳>白云,2021/3/18 11:00,22,65,东南风,2,0,20210319 110000
贵州>贵阳>开阳,2021/3/18 11:00,17,88,北风,3,0,20210319 110000
贵州>贵阳>白云,2021/3/18 12:00,23,56,南风,2,0,20210319 110000
贵州>贵阳>乌当,2021/3/18 12:00,24,53,南风,3,0,20210319 110000
贵州>贵阳>修文,2021/3/18 12:00,23,53,南风,4,0,20210319 110000
贵州>贵阳>花溪,2021/3/18 12:00,24,53,南风,3,0,20210319 110000
贵州>贵阳>开阳,2021/3/18 12:00,19,76,北风,2,0,20210319 110000
贵州>贵阳>息烽,2021/3/18 12:00,18,82,西北风,2,0,20210319 110000
贵州>贵阳>清镇,2021/3/18 12:00,23,56,南风,2,0,20210319 110000
贵州>贵阳>白云,2021/3/18 13:00,25,50,南风,2,0,20210319 110000
贵州>贵阳>修文,2021/3/18 13:00,25,33,南风,4,0,20210319 110000
贵州>贵阳>乌当,2021/3/18 13:00,26,44,南风,3,0,20210319 110000
贵州>贵阳>花溪,2021/3/18 13:00,26,42,南风,3,0,20210319 110000
贵州>贵阳>清镇,2021/3/18 13:00,25,50,南风,2,0,20210319 110000
贵州>贵阳>息烽,2021/3/18 13:00,20,77,北风,3,0,20210319 110000
贵州>贵阳>开阳,2021/3/18 13:00,22,68,北风,3,0,20210319 110000
贵州>贵阳>乌当,2021/3/18 14:00,28,41,东南风,3,0,20210319 110000
贵州>贵阳>白云,2021/3/18 14:00,26,40,南风,3,0,20210319 110000
贵州>贵阳>开阳,2021/3/18 14:00,24,62,东北风,3,0,20210319 110000
贵州>贵阳>清镇,2021/3/18 14:00,26,40,南风,3,0,20210319 110000
贵州>贵阳>花溪,2021/3/18 14:00,28,37,南风,3,0,20210319 110000
贵州>贵阳>修文,2021/3/18 14:00,26,32,南风,4,0,20210319 110000
贵州>贵阳>息烽,2021/3/18 14:00,22,68,西北风,2,0,20210319 110000
贵州>贵阳>白云,2021/3/18 15:00,27,30,南风,2,0,20210319 110000
贵州>贵阳>修文,2021/3/18 15:00,28,31,南风,3,0,20210319 110000
贵州>贵阳>开阳,2021/3/18 15:00,26,36,南风,2,0,20210319 110000
贵州>贵阳>乌当,2021/3/18 15:00,29,35,东南风,2,0,20210319 110000
贵州>贵阳>花溪,2021/3/18 15:00,28,40,南风,3,0,20210319 110000
贵州>贵阳>清镇,2021/3/18 15:00,27,30,南风,2,0,20210319 110000
贵州>贵阳>息烽,2021/3/18 15:00,24,61,北风,3,0,20210319 110000
贵州>贵阳>修文,2021/3/18 16:00,28,23,西南风,4,0,20210319 160000
贵州>贵阳>乌当,2021/3/18 16:00,28,35,南风,2,0,20210319 160000
贵州>贵阳>开阳,2021/3/18 16:00,27,35,东南风,4,0,20210319 160000
贵州>贵阳>花溪,2021/3/18 16:00,28,37,南风,3,0,20210319 160000
贵州>贵阳>白云,2021/3/18 16:00,27,38,东南风,2,0,20210319 160000
贵州>贵阳>息烽,2021/3/18 16:00,25,57,北风,3,0,20210319 160000
贵州>贵阳>清镇,2021/3/18 16:00,27,38,东南风,2,0,20210319 160000
贵州>贵阳>开阳,2021/3/18 17:00,27,35,南风,3,0,20210319 170000
贵州>贵阳>息烽,2021/3/18 17:00,26,47,北风,2,0,20210319 170000
贵州>贵阳>修文,2021/3/18 17:00,28,25,南风,3,0,20210319 170000
贵州>贵阳>花溪,2021/3/18 17:00,28,38,南风,3,0,20210319 170000
贵州>贵阳>清镇,2021/3/18 17:00,28,35,南风,3,0,20210319 170000
贵州>贵阳>白云,2021/3/18 17:00,27,40,北风,2,0,20210319 170000
贵州>贵阳>乌当,2021/3/18 17:00,28,34,南风,2,0,20210319 170000
贵州>贵阳>白云,2021/3/18 18:00,26,41,南风,2,0,20210319 180000
贵州>贵阳>花溪,2021/3/18 18:00,27,41,南风,3,0,20210319 180000
贵州>贵阳>修文,2021/3/18 18:00,26,40,南风,3,0,20210319 180000
贵州>贵阳>清镇,2021/3/18 18:00,26,41,南风,2,0,20210319 180000
贵州>贵阳>乌当,2021/3/18 18:00,28,35,南风,3,0,20210319 180000
贵州>贵阳>息烽,2021/3/18 18:00,26,46,北风,2,0,20210319 170000
贵州>贵阳>开阳,2021/3/18 18:00,26,36,南风,3,0,20210319 180000
贵州>贵阳>修文,2021/3/18 19:00,25,43,南风,3,0,20210319 190000
贵州>贵阳>开阳,2021/3/18 19:00,22,66,东北风,1,0,20210319 190000
贵州>贵阳>乌当,2021/3/18 19:00,26,44,东南风,2,0,20210319 180000
贵州>贵阳>息烽,2021/3/18 19:00,26,42,东南风,3,0,20210319 190000
贵州>贵阳>花溪,2021/3/18 19:00,25,48,东南风,3,0,20210319 190000
贵州>贵阳>清镇,2021/3/18 19:00,24,47,东南风,3,0,20210319 190000
贵州>贵阳>白云,2021/3/18 19:00,24,47,东南风,3,0,20210319 190000
贵州>贵阳>清镇,2021/3/18 20:00,23,51,东南风,2,0,20210319 200000
贵州>贵阳>白云,2021/3/18 20:00,23,51,东南风,2,0,20210319 200000
贵州>贵阳>花溪,2021/3/18 20:00,24,55,东南风,3,0,20210319 200000
